,Actual,Predicted
352827,0,0.0
326189,0,0.0
353498,0,0.0
310285,0,0.0
353986,0,0.0
273065,0,0.0
251158,0,0.0
190885,0,0.0
81914,0,0.0
222074,0,0.0
310838,0,0.0
244513,0,0.0
73784,0,0.0
174535,0,0.0
289562,0,0.0
48003,0,0.0
32995,0,0.0
196585,0,0.0
340017,0,0.0
120591,0,0.0
41019,0,0.0
64954,0,0.0
50653,0,0.0
372413,0,0.0
377953,0,0.0
86729,0,0.0
352277,0,0.0
385231,0,0.0
153482,0,0.0
158063,0,0.0
288118,0,0.0
11724,0,0.0
71741,0,0.0
197333,0,0.0
288783,0,0.0
238763,0,0.0
215883,0,0.0
224663,0,0.0
46807,0,0.0
76283,0,0.0
167172,0,0.0
321993,0,0.0
247000,0,0.0
222084,0,0.0
366658,0,0.0
79631,0,0.0
214974,0,0.0
302506,0,0.0
309880,0,0.0
136669,0,0.0
30757,0,0.0
87322,0,0.0
52031,0,0.0
129039,0,0.0
371565,0,0.0
74621,0,0.0
315420,0,0.0
207487,0,0.0
370877,0,0.0
256698,0,0.0
109791,0,0.0
137526,0,0.0
273140,1,0.0
99687,0,0.0
261451,0,0.0
167014,0,0.0
210100,0,0.0
257241,0,0.0
310438,0,0.0
31483,0,0.0
82620,0,0.0
251331,0,0.0
344589,0,0.0
65450,0,0.0
27594,0,0.0
46961,0,0.0
103024,0,0.0
157607,0,0.0
58521,0,0.0
361892,0,0.0
189648,0,0.0
223274,0,0.0
44588,0,0.0
336566,0,0.0
282086,0,0.0
155567,0,0.0
252805,0,0.0
298362,0,0.0
182284,0,0.0
319677,0,0.0
211736,0,0.0
76680,0,0.0
71157,0,0.0
168384,0,0.0
291444,0,0.0
370747,0,0.0
81958,0,0.0
276792,0,0.0
340411,0,0.0
203928,0,0.0
78972,0,0.0
351612,0,0.0
55401,0,0.0
116268,1,0.0
174308,0,0.0
275588,0,0.0
129950,0,0.0
296256,0,0.0
355069,0,0.0
211914,0,0.0
213998,0,0.0
69962,0,0.0
82044,0,0.0
140926,0,0.0
324037,0,0.0
193610,0,0.0
27629,0,0.0
111460,0,0.0
106508,0,0.0
298634,0,0.0
205313,0,0.0
316347,0,0.0
89282,0,0.0
208603,0,0.0
138944,0,0.0
206182,0,0.0
310983,0,0.0
232955,0,0.0
52881,0,0.0
200880,0,0.0
313779,0,0.0
168139,0,0.0
96928,0,0.0
300190,0,0.0
289057,0,0.0
16662,0,0.0
224280,0,0.0
244116,0,0.0
94175,0,0.0
384080,0,0.0
268079,0,0.0
299449,0,0.0
257554,0,0.0
131982,0,0.0
267073,0,0.0
143120,0,0.0
212873,0,0.0
72709,0,0.0
314178,0,0.0
285038,0,0.0
317544,0,0.0
337146,0,0.0
163351,0,0.0
300591,0,0.0
189470,0,0.0
137674,0,0.0
7560,0,0.0
94766,0,0.0
160266,0,0.0
273598,0,0.0
298677,0,0.0
152613,0,0.0
383553,0,0.0
73169,0,0.0
274295,0,0.0
129404,0,0.0
41911,0,0.0
232992,0,0.0
245521,0,0.0
16603,0,0.0
216386,0,0.0
350097,0,0.0
226598,0,0.0
237529,0,0.0
81943,0,0.0
115203,0,0.0
167651,0,0.0
280013,0,0.0
40914,0,0.0
263270,0,0.0
64268,0,0.0
381913,0,0.0
81214,0,0.0
26856,0,0.0
246282,0,0.0
25182,0,0.0
64775,0,0.0
250942,0,0.0
317063,0,0.0
42384,0,0.0
207917,0,0.0
59725,0,0.0
209774,0,0.0
336992,0,0.0
351711,0,0.0
314883,0,0.0
111995,0,0.0
156612,0,0.0
384333,0,0.0
43729,0,0.0
120216,0,0.0
243650,0,0.0
291210,0,0.0
67551,0,0.0
179365,0,0.0
363510,0,0.0
179253,0,0.0
287311,0,0.0
222131,0,0.0
209265,0,0.0
98088,0,0.0
306569,0,0.0
160665,0,0.0
205802,0,0.0
284294,0,0.0
28664,0,0.0
358753,0,0.0
201655,0,0.0
259506,0,0.0
383875,0,0.0
302163,0,0.0
296029,0,0.0
246139,0,0.0
87364,0,0.0
168290,0,0.0
245316,0,0.0
57759,0,0.0
302670,0,0.0
131287,0,0.0
206354,0,0.0
141544,0,0.0
8145,0,0.0
330320,0,0.0
48824,0,0.0
297889,0,0.0
370582,0,0.0
239973,0,0.0
243786,0,0.0
107478,0,0.0
118639,0,0.0
303955,0,0.0
273300,1,0.0
62396,0,0.0
319830,0,0.0
321559,0,0.0
60701,0,0.0
368048,0,0.0
72773,0,0.0
77197,0,0.0
366461,0,0.0
38929,0,0.0
254870,0,0.0
155803,0,0.0
61204,0,0.0
267578,0,0.0
190449,0,0.0
310603,0,0.0
276018,0,0.0
86560,0,0.0
203249,0,0.0
182777,0,0.0
174082,0,0.0
229047,0,0.0
163744,0,0.0
212621,0,0.0
216108,0,0.0
113442,0,0.0
5484,0,0.0
331685,0,0.0
67374,0,0.0
223482,0,0.0
326548,0,0.0
247046,0,0.0
156593,1,0.0
162707,0,0.0
350702,0,0.0
344414,0,0.0
1854,0,0.0
5058,0,0.0
59974,0,0.0
79929,0,0.0
183479,0,0.0
15672,0,0.0
19399,0,0.0
87413,0,0.0
317092,0,0.0
245592,0,0.0
242787,0,0.0
96999,0,0.0
115105,0,0.0
231233,0,0.0
14421,0,0.0
35415,0,0.0
290436,0,0.0
239383,0,0.0
94301,0,0.0
95764,0,0.0
116894,0,0.0
285437,0,0.0
210014,0,0.0
222009,0,0.0
15223,0,0.0
144631,0,0.0
305027,0,0.0
271715,0,0.0
285542,0,0.0
354520,0,0.0
248998,0,0.0
269592,0,0.0
345307,0,0.0
156204,0,0.0
313198,0,0.0
223374,0,0.0
93868,0,0.0
247460,0,0.0
60764,0,0.0
308946,0,0.0
242923,0,0.0
355260,0,0.0
263436,0,0.0
344323,0,0.0
45442,0,0.0
225951,0,0.0
66514,0,0.0
319029,0,0.0
341112,0,0.0
72120,0,0.0
115297,0,0.0
278390,0,0.0
57136,0,0.0
277531,0,0.0
315413,0,0.0
26657,0,0.0
246775,0,0.0
311197,0,0.0
213879,0,0.0
1347,0,0.0
181495,0,0.0
181842,0,0.0
319251,0,0.0
78332,0,0.0
225787,0,0.0
94818,0,0.0
15215,0,0.0
88122,0,0.0
291810,0,0.0
53306,0,0.0
45280,0,0.0
190390,0,0.0
102157,0,0.0
329552,0,0.0
264208,0,0.0
10707,0,0.0
342709,0,0.0
32225,0,0.0
97278,0,0.0
236644,0,0.0
347604,0,0.0
295002,0,0.0
347168,0,0.0
20254,0,0.0
159830,0,0.0
35217,0,0.0
364698,0,0.0
107906,0,0.0
227831,0,0.0
222658,0,0.0
15538,0,0.0
283148,0,0.0
268118,0,0.0
44883,0,0.0
286513,0,0.0
90024,0,0.0
250533,0,0.0
285169,0,0.0
140738,0,0.0
234125,0,0.0
256594,0,0.0
22403,0,0.0
101287,0,0.0
61744,0,0.0
155799,0,0.0
359678,0,0.0
172313,0,0.0
358348,0,0.0
144551,0,0.0
44945,0,0.0
275073,0,0.0
167406,0,0.0
229629,0,0.0
28476,0,0.0
169087,0,0.0
10866,0,0.0
362942,0,0.0
88624,0,0.0
352721,0,0.0
87562,0,0.0
307578,0,0.0
135415,0,0.0
256380,0,0.0
233797,0,0.0
382055,0,0.0
293285,0,0.0
294003,0,0.0
128423,0,0.0
8521,0,0.0
317702,0,0.0
367901,0,0.0
139085,0,0.0
347919,0,0.0
271777,0,0.0
196766,0,0.0
275410,0,0.0
233910,0,0.0
296433,0,0.0
91007,0,0.0
316716,0,0.0
355963,0,0.0
167906,0,0.0
158012,0,0.0
169128,0,0.0
281628,0,0.0
368149,0,0.0
200863,0,0.0
285242,0,0.0
217410,0,0.0
7355,0,0.0
79215,0,0.0
189931,0,0.0
271024,0,0.0
269412,0,0.0
30880,0,0.0
17066,0,0.0
253767,0,0.0
82145,0,0.0
72826,0,0.0
31116,0,0.0
92909,0,0.0
261672,0,0.0
182444,0,0.0
240216,0,0.0
165497,0,0.0
142561,0,0.0
252265,0,0.0
350154,0,0.0
213822,0,0.0
203532,0,0.0
289934,0,0.0
284480,0,0.0
310480,0,0.0
152044,0,0.0
334532,0,0.0
138549,0,0.0
376743,0,0.0
365729,0,0.0
246871,0,0.0
219758,0,0.0
88133,0,0.0
24896,0,0.0
163783,0,0.0
176166,0,0.0
196406,0,0.0
64470,0,0.0
129108,0,0.0
71257,0,0.0
250250,0,0.0
284959,0,0.0
27389,0,0.0
185116,0,0.0
77263,0,0.0
132057,0,0.0
120460,0,0.0
104638,0,0.0
298231,0,0.0
256348,0,0.0
225154,0,0.0
154635,0,0.0
305515,0,0.0
241264,0,0.0
306912,0,0.0
214530,0,0.0
284042,0,0.0
14225,0,0.0
330507,0,0.0
223614,0,0.0
208039,0,0.0
312843,0,0.0
144757,0,0.0
118418,0,0.0
159789,0,0.0
346400,0,0.0
259645,0,0.0
85362,0,0.0
302622,0,0.0
177049,0,0.0
56439,0,0.0
23534,0,0.0
173853,0,0.0
169848,0,0.0
47357,0,0.0
169450,0,0.0
78347,0,0.0
323666,0,0.0
275174,0,0.0
262200,0,0.0
316918,0,0.0
216621,0,0.0
94405,0,0.0
98004,0,0.0
300720,0,0.0
318741,0,0.0
302690,0,0.0
105199,0,0.0
346056,0,0.0
9621,0,0.0
194846,0,0.0
266753,0,0.0
200549,0,0.0
126280,0,0.0
326753,0,0.0
355275,0,0.0
9222,0,0.0
181682,0,0.0
127605,0,0.0
325650,0,0.0
226423,0,0.0
123646,0,0.0
309518,0,0.0
142768,0,0.0
204030,0,0.0
154974,0,0.0
130389,0,0.0
251164,0,0.0
279950,0,0.0
321047,0,0.0
199120,0,0.0
146122,0,0.0
81398,0,0.0
54488,0,0.0
278942,0,0.0
277401,0,0.0
144815,0,0.0
81970,0,0.0
63310,0,0.0
310052,0,0.0
328503,0,0.0
6985,0,0.0
95108,0,0.0
42711,0,0.0
333404,0,0.0
235788,0,0.0
324620,0,0.0
172466,0,0.0
49475,0,0.0
91072,0,0.0
372421,0,0.0
342038,0,0.0
16622,0,0.0
212074,0,0.0
134496,0,0.0
304843,0,0.0
166750,0,0.0
58150,1,0.0
52029,0,0.0
48438,0,0.0
340369,0,0.0
39151,0,0.0
250046,0,0.0
160941,0,0.0
122508,0,0.0
15558,0,0.0
311860,0,0.0
196547,0,0.0
101771,0,0.0
177501,0,0.0
204849,0,0.0
27444,0,0.0
203666,0,0.0
155919,0,0.0
222795,0,0.0
367270,0,0.0
330648,0,0.0
380763,0,0.0
180614,0,0.0
262908,0,0.0
354040,0,0.0
80684,0,0.0
111661,0,0.0
267138,0,0.0
294719,0,0.0
268236,0,0.0
262534,0,0.0
80118,0,0.0
7645,0,0.0
173438,0,0.0
288792,0,0.0
70312,0,0.0
283356,0,0.0
177767,0,0.0
66144,0,0.0
256544,0,0.0
18429,0,0.0
367219,0,0.0
335645,0,0.0
61854,0,0.0
155341,0,0.0
57993,0,0.0
254391,0,0.0
153328,0,0.0
223816,0,0.0
13519,0,0.0
356080,0,0.0
105467,0,0.0
45226,0,0.0
118403,0,0.0
68185,0,0.0
18771,0,0.0
56238,0,0.0
334707,0,0.0
347086,0,0.0
245326,0,0.0
42210,0,0.0
86029,0,0.0
53647,0,0.0
51698,0,0.0
173428,0,0.0
242397,0,0.0
330247,0,0.0
339384,0,0.0
107148,0,0.0
138577,0,0.0
48731,0,0.0
29482,0,0.0
4007,0,0.0
366828,0,0.0
123482,0,0.0
313605,0,0.0
82868,0,0.0
340418,0,0.0
18347,0,0.0
193676,0,0.0
60042,0,0.0
60526,0,0.0
181660,0,0.0
90897,0,0.0
184730,0,0.0
105081,0,0.0
87008,0,0.0
136661,0,0.0
250597,0,0.0
17839,0,0.0
126617,0,0.0
283140,0,0.0
345136,0,0.0
366414,0,0.0
230580,0,0.0
369879,0,0.0
47945,0,0.0
119748,0,0.0
110036,0,0.0
83951,0,0.0
34107,0,0.0
269173,0,0.0
261818,0,0.0
326161,0,0.0
331585,0,0.0
153499,0,0.0
364004,0,0.0
202873,0,0.0
276840,0,0.0
236777,0,0.0
189186,0,0.0
267664,0,0.0
26509,0,0.0
236208,0,0.0
286620,0,0.0
25050,0,0.0
334472,0,0.0
58823,0,0.0
360186,0,0.0
309364,0,0.0
111799,0,0.0
204372,0,0.0
276616,0,0.0
168166,0,0.0
32258,0,0.0
186272,0,0.0
272572,0,0.0
272942,1,0.0
266243,0,0.0
146905,0,0.0
257048,0,0.0
57553,0,0.0
80794,0,0.0
171846,0,0.0
220214,0,0.0
260960,0,0.0
375417,0,0.0
221222,0,0.0
183658,0,0.0
376108,0,0.0
338582,0,0.0
345308,0,0.0
154415,0,0.0
217357,0,0.0
204754,0,0.0
213145,0,0.0
175549,0,0.0
361791,0,0.0
193050,0,0.0
23183,0,0.0
284443,0,0.0
121916,0,0.0
95546,0,0.0
60693,0,0.0
326717,0,0.0
272536,0,0.0
167977,0,0.0
179337,0,0.0
205619,0,0.0
34636,0,0.0
187275,0,0.0
52152,0,0.0
232922,0,0.0
374074,0,0.0
174063,0,0.0
248595,0,0.0
58605,0,0.0
277219,0,0.0
36549,0,0.0
113463,0,0.0
376158,0,0.0
335649,0,0.0
385376,0,0.0
38162,0,0.0
373705,0,0.0
205329,0,0.0
103566,0,0.0
207924,0,0.0
44709,0,0.0
118253,0,0.0
305776,0,0.0
41408,0,0.0
358816,0,0.0
95594,0,0.0
80024,0,0.0
383938,0,0.0
190931,1,0.0
187216,0,0.0
309935,0,0.0
203446,0,0.0
236175,0,0.0
230803,0,0.0
206324,0,0.0
175173,0,0.0
128429,0,0.0
311585,0,0.0
292044,0,0.0
366997,0,0.0
240373,0,0.0
275194,0,0.0
87550,0,0.0
307565,0,0.0
35149,0,0.0
79856,0,0.0
207916,0,0.0
261497,0,0.0
373261,0,0.0
87375,0,0.0
29126,0,0.0
11783,0,0.0
168035,0,0.0
284102,0,0.0
140511,0,0.0
370154,0,0.0
266978,0,0.0
139166,0,0.0
272158,0,0.0
120816,0,0.0
372405,0,0.0
129223,0,0.0
194817,0,0.0
55580,0,0.0
97392,0,0.0
303793,0,0.0
44134,0,0.0
251176,0,0.0
23570,0,0.0
646,0,0.0
285410,0,0.0
70151,0,0.0
175656,0,0.0
250993,0,0.0
181095,0,0.0
237509,0,0.0
323308,0,0.0
329238,0,0.0
178574,0,0.0
346673,0,0.0
39640,0,0.0
295399,0,0.0
369706,0,0.0
300044,0,0.0
152522,0,0.0
15299,0,0.0
75730,0,0.0
88408,0,0.0
138896,0,0.0
2378,0,0.0
157655,0,0.0
384211,0,0.0
76521,0,0.0
374593,0,0.0
130316,0,0.0
339497,0,0.0
214460,0,0.0
370468,0,0.0
368908,0,0.0
365454,0,0.0
129175,0,0.0
124718,0,0.0
443,0,0.0
179821,0,0.0
4838,0,0.0
1958,0,0.0
101922,0,0.0
351580,0,0.0
222218,0,0.0
342081,0,0.0
143864,0,0.0
358042,0,0.0
141095,0,0.0
163161,0,0.0
195251,0,0.0
350494,0,0.0
18375,0,0.0
82407,0,0.0
130953,0,0.0
258100,0,0.0
254557,0,0.0
75636,0,0.0
270515,0,0.0
95757,0,0.0
127100,0,0.0
360688,0,0.0
298544,0,0.0
291519,0,0.0
50744,0,0.0
344715,0,0.0
186883,0,0.0
151029,0,0.0
242742,0,0.0
113518,0,0.0
191047,0,0.0
186316,0,0.0
138268,0,0.0
179452,0,0.0
371585,0,0.0
322825,0,0.0
277826,0,0.0
292166,0,0.0
725,0,0.0
163483,0,0.0
134481,0,0.0
304434,0,0.0
329761,0,0.0
169768,0,0.0
197636,0,0.0
137576,0,0.0
278818,0,0.0
147224,0,0.0
370507,0,0.0
75940,0,0.0
336687,0,0.0
212801,0,0.0
145620,0,0.0
81096,0,0.0
307833,0,0.0
254024,0,0.0
320611,0,0.0
149272,0,0.0
183432,0,0.0
156386,0,0.0
158912,0,0.0
138781,0,0.0
201964,0,0.0
239741,0,0.0
245017,0,0.0
102365,0,0.0
39349,0,0.0
370927,0,0.0
303919,0,0.0
233252,0,0.0
60024,0,0.0
3932,0,0.0
16274,0,0.0
157482,0,0.0
129590,0,0.0
364168,0,0.0
286183,0,0.0
27159,0,0.0
337500,0,0.0
186321,0,0.0
364586,0,0.0
356263,0,0.0
381650,0,0.0
105231,0,0.0
279599,0,0.0
315594,0,0.0
55850,0,0.0
262476,0,0.0
366865,0,0.0
101220,0,0.0
86844,0,0.0
243073,0,0.0
4801,0,0.0
48442,0,0.0
37146,0,0.0
124831,0,0.0
285963,0,0.0
237664,0,0.0
371464,0,0.0
294040,0,0.0
287395,0,0.0
51160,0,0.0
362748,0,0.0
38936,0,0.0
339225,0,0.0
140168,0,0.0
341531,0,0.0
259466,0,0.0
6051,0,0.0
127268,0,0.0
300077,0,0.0
86456,0,0.0
330018,0,0.0
255139,0,0.0
26115,0,0.0
324354,0,0.0
288729,0,0.0
201145,0,0.0
172192,0,0.0
373974,0,0.0
358252,0,0.0
323594,0,0.0
367332,0,0.0
189260,0,0.0
183446,0,0.0
109115,0,0.0
126903,0,0.0
310216,0,0.0
50329,0,0.0
371260,0,0.0
260996,0,0.0
362937,0,0.0
381509,0,0.0
97551,0,0.0
310429,0,0.0
255103,0,0.0
176537,0,0.0
69455,0,0.0
270503,0,0.0
335062,0,0.0
287173,0,0.0
33731,0,0.0
334717,0,0.0
25456,0,0.0
290406,0,0.0
304775,0,0.0
26210,0,0.0
306624,0,0.0
21398,0,0.0
44926,0,0.0
194741,0,0.0
60309,0,0.0
137284,0,0.0
382075,0,0.0
331564,0,0.0
52243,0,0.0
284510,0,0.0
129491,0,0.0
260540,0,0.0
25055,0,0.0
21946,0,0.0
167239,0,0.0
103144,0,0.0
142877,0,0.0
260143,0,0.0
102153,0,0.0
94382,0,0.0
261188,0,0.0
258489,0,0.0
30764,0,0.0
43246,0,0.0
78956,0,0.0
344400,0,0.0
199532,0,0.0
277305,0,0.0
118891,0,0.0
60829,0,0.0
237769,0,0.0
46643,0,0.0
101387,0,0.0
187225,0,0.0
287898,0,0.0
97862,0,0.0
340679,0,0.0
335791,0,0.0
172739,0,0.0
81252,0,0.0
286914,0,0.0
50184,0,0.0
170967,0,0.0
19848,0,0.0
204831,0,0.0
15648,0,0.0
260451,0,0.0
164389,0,0.0
64107,0,0.0
139722,0,0.0
216911,0,0.0
16083,0,0.0
217210,0,0.0
118295,0,0.0
145454,0,0.0
292011,0,0.0
336936,0,0.0
132929,0,0.0
139317,0,0.0
374443,0,0.0
204902,0,0.0
253939,0,0.0
267675,0,0.0
372988,0,0.0
62487,0,0.0
233670,0,0.0
165885,0,0.0
380587,0,0.0
96048,0,0.0
73391,0,0.0
83433,0,0.0
193738,0,0.0
217936,0,0.0
359446,0,0.0
132803,0,0.0
314915,0,0.0
174430,0,0.0
9758,0,0.0
2292,0,0.0
288757,0,0.0
196533,0,0.0
219536,0,0.0
61438,0,0.0
241361,0,0.0
257807,0,0.0
61333,0,0.0
196971,0,0.0
278791,0,0.0
38742,0,0.0
375336,0,0.0
260081,0,0.0
222601,0,0.0
93918,0,0.0
236859,0,0.0
248313,0,0.0
159464,0,0.0
197016,0,0.0
46622,0,0.0
314363,0,0.0
119951,0,0.0
246733,0,0.0
263369,0,0.0
374056,0,0.0
302182,0,0.0
165079,0,0.0
298746,0,0.0
164927,0,0.0
358245,0,0.0
33781,0,0.0
204540,0,0.0
37425,0,0.0
286115,0,0.0
250660,0,0.0
338900,0,0.0
347431,0,0.0
243497,0,0.0
229738,0,0.0
131257,0,0.0
140450,0,0.0
80701,0,0.0
201486,0,0.0
273638,0,0.0
3530,0,0.0
325307,0,0.0
226266,0,0.0
361438,0,0.0
58544,0,0.0
369409,0,0.0
68766,0,0.0
182268,0,0.0
225079,0,0.0
317616,0,0.0
264161,0,0.0
334731,0,0.0
58826,0,0.0
80434,0,0.0
113503,0,0.0
34192,0,0.0
85402,0,0.0
244177,0,0.0
83226,0,0.0
57311,0,0.0
287562,0,0.0
311532,0,0.0
267569,0,0.0
157013,0,0.0
89644,0,0.0
302395,0,0.0
42575,0,0.0
322718,0,0.0
66324,0,0.0
158295,0,0.0
356081,0,0.0
221563,0,0.0
158621,0,0.0
343301,0,0.0
267298,0,0.0
326352,0,0.0
198859,0,0.0
290056,0,0.0
70705,0,0.0
277419,0,0.0
191074,0,0.0
156948,0,0.0
80769,0,0.0
220326,0,0.0
368006,0,0.0
43177,1,0.0
58162,0,0.0
133795,0,0.0
133409,0,0.0
93080,0,0.0
172448,0,0.0
236791,0,0.0
168995,0,0.0
212878,0,0.0
164945,0,0.0
267167,0,0.0
344382,0,0.0
65659,0,0.0
317675,0,0.0
351756,0,0.0
218186,0,0.0
274495,0,0.0
195589,0,0.0
15283,0,0.0
292975,0,0.0
350172,0,0.0
228880,0,0.0
29941,0,0.0
15410,0,0.0
144217,0,0.0
319117,0,0.0
252319,0,0.0
365044,0,0.0
180990,0,0.0
36162,0,0.0
291384,0,0.0
83724,0,0.0
214342,0,0.0
225069,0,0.0
216183,0,0.0
179527,0,0.0
363207,0,0.0
281133,0,0.0
218293,0,0.0
232096,0,0.0
309689,0,0.0
261311,0,0.0
250999,0,0.0
151056,0,0.0
178279,0,0.0
6823,0,0.0
32236,0,0.0
356159,0,0.0
111500,0,0.0
363511,0,0.0
38402,0,0.0
54552,0,0.0
215770,0,0.0
253722,0,0.0
44114,0,0.0
55616,0,0.0
194525,0,0.0
374813,0,0.0
289507,0,0.0
373140,0,0.0
309736,0,0.0
11967,0,0.0
131424,0,0.0
358874,0,0.0
18506,0,0.0
119957,0,0.0
121343,0,0.0
250750,0,0.0
165476,0,0.0
324549,0,0.0
43546,0,0.0
73222,0,0.0
373216,0,0.0
223827,0,0.0
156042,0,0.0
231558,0,0.0
68433,0,0.0
71556,0,0.0
149405,0,0.0
343260,0,0.0
9455,0,0.0
330987,0,0.0
57569,0,0.0
15807,0,0.0
206090,0,0.0
273078,0,0.0
361345,0,0.0
382049,0,0.0
274000,0,0.0
179189,0,0.0
207441,0,0.0
88695,0,0.0
342371,0,0.0
193565,0,0.0
179009,0,0.0
340259,0,0.0
153257,0,0.0
230776,0,0.0
216201,0,0.0
382837,0,0.0
299603,0,0.0
46667,0,0.0
35547,0,0.0
828,0,0.0
186196,0,0.0
26595,0,0.0
45821,0,0.0
23235,0,0.0
140361,0,0.0
183386,0,0.0
328874,0,0.0
139541,0,0.0
380030,0,0.0
284063,0,0.0
337748,0,0.0
157322,0,0.0
162806,0,0.0
238782,0,0.0
247865,0,0.0
285422,0,0.0
116540,0,0.0
228004,0,0.0
267441,0,0.0
384340,0,0.0
139664,0,0.0
303788,0,0.0
94095,0,0.0
337739,0,0.0
307100,0,0.0
169925,0,0.0
40126,0,0.0
3876,0,0.0
23528,0,0.0
350568,0,0.0
136495,0,0.0
210897,0,0.0
237423,0,0.0
74812,0,0.0
189918,0,0.0
338370,0,0.0
367400,0,0.0
254324,0,0.0
233802,0,0.0
55490,0,0.0
63495,0,0.0
145539,0,0.0
75159,0,0.0
128617,0,0.0
153679,0,0.0
246071,0,0.0
15238,0,0.0
296236,0,0.0
52467,0,0.0
295239,0,0.0
137618,0,0.0
82460,0,0.0
286923,0,0.0
97842,0,0.0
222585,0,0.0
333638,0,0.0
248016,0,0.0
379259,0,0.0
303002,0,0.0
19645,0,0.0
168970,0,0.0
337795,0,0.0
88998,0,0.0
255601,0,0.0
309231,0,0.0
133468,0,0.0
76507,0,0.0
299653,0,0.0
50750,0,0.0
169804,1,1.0
44119,0,0.0
235898,0,0.0
334093,0,0.0
40759,0,0.0
262677,0,0.0
55992,0,0.0
23156,0,0.0
55921,0,0.0
33959,0,0.0
106752,0,0.0
232942,0,0.0
297389,0,0.0
271707,0,0.0
260526,0,0.0
49585,0,0.0
180911,0,0.0
176844,0,0.0
177366,0,0.0
10223,0,0.0
15912,0,0.0
126633,0,0.0
374266,0,0.0
302564,0,0.0
74413,0,0.0
170353,0,0.0
77752,0,0.0
10958,0,0.0
264834,0,0.0
14410,0,0.0
41437,0,0.0
292314,0,0.0
150684,0,0.0
115914,0,0.0
342838,0,0.0
114640,0,0.0
302443,0,0.0
378148,0,0.0
233119,0,0.0
155686,1,0.0
345314,0,0.0
278304,0,0.0
309778,0,0.0
379207,0,0.0
294063,0,0.0
19287,0,0.0
41500,0,0.0
83373,0,0.0
150774,0,0.0
375288,0,0.0
67694,0,0.0
126601,0,0.0
224050,0,0.0
90467,0,0.0
146118,0,0.0
262839,0,0.0
353755,0,0.0
343704,0,0.0
22178,0,0.0
196962,0,0.0
362792,0,0.0
381110,0,0.0
300585,0,0.0
209494,0,0.0
112722,0,0.0
268851,0,0.0
206609,0,0.0
55611,0,0.0
95398,0,0.0
289240,0,0.0
319287,0,0.0
298167,0,0.0
161958,0,0.0
161751,0,0.0
319242,0,0.0
52829,0,0.0
278084,0,0.0
324357,1,0.0
209753,0,0.0
66836,0,0.0
344152,0,0.0
291247,0,0.0
106059,0,0.0
32592,0,0.0
169878,0,0.0
101472,0,0.0
200885,0,0.0
41254,0,0.0
129789,0,0.0
247510,0,0.0
106592,0,0.0
147963,0,0.0
109963,0,0.0
94432,0,0.0
295725,0,0.0
137193,0,0.0
78829,0,0.0
34894,0,0.0
325455,0,0.0
49778,0,0.0
241717,0,0.0
278219,0,0.0
323107,0,0.0
354351,0,0.0
291754,0,0.0
160824,0,0.0
124340,0,0.0
245071,0,0.0
58576,0,0.0
31684,0,0.0
303392,0,0.0
85352,0,0.0
53452,0,0.0
145621,0,0.0
42169,0,0.0
149451,0,0.0
363599,0,0.0
123820,0,0.0
90273,0,0.0
190066,0,0.0
207168,0,0.0
97602,0,0.0
33252,0,0.0
224461,0,0.0
117985,0,0.0
75861,0,0.0
262192,0,0.0
244332,0,0.0
354244,0,0.0
172597,0,0.0
28256,0,0.0
278730,0,0.0
215139,0,0.0
169602,0,0.0
234184,0,0.0
149555,0,0.0
312457,0,0.0
30526,0,0.0
48173,0,0.0
84356,0,0.0
240402,0,0.0
268296,0,0.0
276407,0,0.0
368100,1,0.0
222849,0,0.0
243421,0,0.0
10700,0,0.0
169336,0,0.0
139144,0,0.0
198935,0,0.0
323547,0,0.0
235609,0,0.0
39650,0,0.0
196704,0,0.0
263368,0,0.0
73491,0,0.0
97363,0,0.0
116376,0,0.0
196654,0,0.0
59391,0,0.0
288314,0,0.0
91036,0,0.0
157131,0,0.0
180370,0,0.0
178642,0,0.0
63181,0,0.0
22580,0,0.0
115010,0,0.0
305381,0,0.0
92268,0,0.0
321684,0,0.0
245050,0,0.0
25639,0,0.0
201132,0,0.0
66735,0,0.0
162300,0,0.0
290863,0,0.0
96718,0,0.0
208703,0,0.0
83998,0,0.0
346721,0,0.0
82294,0,0.0
118219,0,0.0
361711,0,0.0
47981,0,0.0
103164,0,0.0
118887,0,0.0
366173,0,0.0
174817,0,0.0
264438,0,0.0
258237,0,0.0
132755,0,0.0
5191,0,0.0
185316,0,0.0
285321,0,0.0
282643,0,0.0
189063,0,0.0
106933,0,0.0
29950,0,0.0
181307,0,0.0
55129,0,0.0
125267,0,0.0
117973,0,0.0
296192,0,0.0
146358,0,0.0
353457,0,0.0
120124,0,0.0
337004,0,0.0
71571,0,0.0
148178,0,0.0
230034,0,0.0
292087,0,0.0
76857,0,0.0
141146,0,0.0
251432,0,0.0
297544,0,0.0
296874,0,0.0
273717,0,0.0
192065,0,0.0
312235,0,0.0
195517,0,0.0
251428,0,0.0
204558,0,0.0
276360,0,0.0
172554,0,0.0
69643,0,0.0
286657,0,0.0
368904,0,0.0
114314,0,0.0
316039,0,0.0
135225,0,0.0
181472,0,0.0
112075,0,0.0
353491,0,0.0
360310,0,0.0
292700,0,0.0
317080,0,0.0
296099,0,0.0
256476,1,0.0
264013,0,0.0
361467,0,0.0
123324,0,0.0
16286,0,0.0
177413,0,0.0
